round,rmse,mae
495,14.924337387084961,14.360459327697754
496,11.410250663757324,10.801265716552734
497,13.895943641662598,13.375683784484863
498,11.398634910583496,10.833318710327148
499,14.013684272766113,13.519134521484375
500,11.033801078796387,10.581774711608887
501,14.477601051330566,14.165496826171875
502,9.082782745361328,8.64382553100586
503,11.90995979309082,11.658670425415039
504,11.131430625915527,10.906783103942871
505,8.202600479125977,7.98459005355835
506,10.382211685180664,10.235642433166504
507,7.140594005584717,6.92860221862793
508,8.373340606689453,8.24350357055664
509,6.818203926086426,6.643069267272949
510,6.5070624351501465,6.345356464385986
511,5.556438446044922,5.347784996032715
512,5.410546779632568,5.18528938293457
513,4.419282913208008,4.122649669647217
514,4.329102516174316,4.018588066101074
515,3.7032859325408936,3.2880606651306152
516,3.5266952514648438,3.024369478225708
517,3.2649080753326416,2.699481725692749
518,3.097029685974121,2.491323947906494
519,2.9868314266204834,2.356959342956543
520,2.9117493629455566,2.27779483795166
521,2.7523224353790283,2.100592851638794
522,2.6121950149536133,1.9405180215835571
523,2.467618942260742,1.802008032798767
524,2.368821144104004,1.71968674659729
525,2.2269935607910156,1.6079952716827393
526,2.097611665725708,1.5026710033416748
527,1.9815919399261475,1.416316270828247
528,1.8103852272033691,1.3183887004852295
529,1.6391115188598633,1.2598369121551514
530,1.5785608291625977,1.2235229015350342
531,1.5297973155975342,1.2128986120224
532,1.488063931465149,1.2029359340667725
533,1.455711841583252,1.1918120384216309
534,1.4243615865707397,1.176194429397583
535,1.3890817165374756,1.1689304113388062
536,1.3684091567993164,1.167014479637146
537,1.380534052848816,1.1830590963363647
538,1.3968685865402222,1.198510766029358
539,1.4080735445022583,1.2222800254821777
540,1.4283089637756348,1.2450978755950928
541,1.4201411008834839,1.2530713081359863
542,1.3623467683792114,1.2206755876541138
543,1.3250106573104858,1.1762053966522217
544,1.2834223508834839,1.1446812152862549
545,1.2793054580688477,1.1417441368103027
546,1.2826564311981201,1.1328743696212769
547,1.2491662502288818,1.1110436916351318
548,1.2350244522094727,1.0976637601852417
549,1.220903992652893,1.0916379690170288
550,1.1953339576721191,1.0730584859848022
551,1.164717674255371,1.0496803522109985
552,1.1505764722824097,1.035280704498291
553,1.1147892475128174,1.0050565004348755
554,1.1002761125564575,0.9909992814064026
555,1.1087827682495117,0.9970471262931824
