round,rmse,mae
646,4.033027172088623,3.706294059753418
647,4.0062761306762695,3.6277425289154053
648,3.993715524673462,3.6076431274414062
649,4.146479606628418,3.6212313175201416
650,4.139097213745117,3.613969087600708
651,3.8629865646362305,3.35318660736084
652,3.998828172683716,3.497758388519287
653,4.201548099517822,3.4757001399993896
654,4.243846416473389,3.454157829284668
655,4.376156806945801,3.557033061981201
656,4.239201068878174,3.425604820251465
657,4.348962783813477,3.5261614322662354
658,4.169079303741455,3.3446621894836426
659,3.996044635772705,3.213717460632324
660,3.9966180324554443,3.226071357727051
661,4.137792587280273,3.461655616760254
662,4.02604341506958,3.202439785003662
663,4.32772970199585,3.47206449508667
664,4.118636608123779,3.2397336959838867
665,4.067744255065918,3.4325549602508545
666,3.927700996398926,3.252842426300049
667,3.9042956829071045,3.3496737480163574
668,3.6453170776367188,3.081918954849243
669,3.75223445892334,3.156857490539551
670,4.157761096954346,3.4581210613250732
671,4.443428039550781,3.7059829235076904
672,4.4771270751953125,3.707390546798706
673,4.6898722648620605,3.917752742767334
674,4.434276580810547,3.8455393314361572
675,4.63539981842041,3.9775595664978027
676,4.453188896179199,3.80692720413208
677,4.933415412902832,4.310642242431641
678,5.173020839691162,4.3791093826293945
679,5.602245330810547,4.658721923828125
680,6.07395076751709,4.984349727630615
681,6.288940906524658,5.214809417724609
682,6.362760066986084,5.3438873291015625
683,7.0663275718688965,5.999245643615723
684,7.327122211456299,6.103034496307373
685,8.110250473022461,6.725363731384277
686,8.08208179473877,6.882753372192383
687,8.198614120483398,6.9510321617126465
688,8.152558326721191,6.886781692504883
689,8.344612121582031,7.049368381500244
690,8.33510684967041,7.33167839050293
691,8.401651382446289,7.419824123382568
692,7.947266101837158,6.855774402618408
693,7.734066009521484,6.7319865226745605
694,7.429497241973877,6.3508782386779785
695,7.2614569664001465,6.272369861602783
696,6.748046875,5.729069232940674
697,6.95147705078125,6.119805812835693
698,7.29206657409668,6.409080982208252
699,7.020198822021484,6.099386692047119
700,7.260622978210449,6.431071758270264
701,7.340695381164551,6.476085662841797
702,7.15718936920166,6.431607246398926
703,7.3775787353515625,6.8271026611328125
704,7.38155460357666,6.823800086975098
705,6.780493259429932,6.1897478103637695
706,6.955211639404297,6.402647495269775
707,6.638617038726807,6.116107940673828
708,6.82508659362793,6.2842841148376465
709,7.154545783996582,6.305208683013916
710,7.363278388977051,6.3450517654418945
711,7.5883002281188965,6.577854633331299
712,7.734132289886475,6.743639945983887
713,7.544963359832764,6.566098690032959
714,7.690260410308838,6.649014472961426
715,7.597490310668945,6.471513271331787
716,7.9091973304748535,6.799072265625
717,8.037784576416016,6.941592216491699
718,8.359407424926758,7.208942890167236
719,8.774226188659668,7.573126792907715
720,8.704833030700684,7.4436445236206055
721,9.229722023010254,8.214780807495117
722,8.976889610290527,7.9954071044921875
723,9.106968879699707,8.078940391540527
724,9.234745025634766,8.201020240783691
725,9.596169471740723,8.503203392028809
726,9.49919605255127,8.424227714538574
727,9.630913734436035,8.724032402038574
728,9.440488815307617,8.498043060302734
729,9.294057846069336,8.365001678466797
730,8.994463920593262,8.218999862670898
731,9.2540864944458,8.415968894958496
732,9.097451210021973,8.200994491577148
733,9.302667617797852,8.334977149963379
734,8.876702308654785,7.841989040374756
735,9.435019493103027,8.299798965454102
736,9.648860931396484,8.42861557006836
737,10.086654663085938,8.865889549255371
738,9.769448280334473,8.617563247680664
739,9.89376449584961,8.820123672485352
740,9.598145484924316,8.627856254577637
741,9.934030532836914,9.097454071044922
742,9.377806663513184,8.528275489807129
743,8.771804809570312,8.071192741394043
744,9.532238006591797,8.811885833740234
745,8.77972412109375,7.979607105255127
746,8.640634536743164,7.9150214195251465
747,8.187416076660156,7.494280815124512
748,7.459780693054199,6.697925567626953
749,7.17133903503418,6.285912036895752
750,7.693941593170166,6.873384475708008
751,7.604422569274902,6.799796104431152
752,7.723865509033203,7.067251205444336
753,8.088895797729492,7.28127384185791
754,8.617974281311035,7.885461330413818
755,8.103914260864258,7.439943313598633
756,8.4140625,7.775848865509033
757,8.631744384765625,7.992363452911377
758,8.299300193786621,7.604371547698975
759,8.354313850402832,7.647629261016846
760,8.112863540649414,7.371789932250977
761,8.054045677185059,7.366492748260498
762,7.929482460021973,7.255366802215576
763,7.6505560874938965,6.966648578643799
764,7.683614730834961,7.017297267913818
765,8.029107093811035,7.360426425933838
766,7.691249370574951,7.018417835235596
