round,rmse,mae
254,1.1799237728118896,1.0527465343475342
255,1.1700618267059326,1.0502758026123047
256,1.1816933155059814,1.0676559209823608
257,1.18019437789917,1.071389079093933
258,1.1969050168991089,1.0760409832000732
259,1.1960827112197876,1.0705653429031372
260,1.2111001014709473,1.0778071880340576
261,1.2548799514770508,1.1166436672210693
262,1.2397434711456299,1.0977449417114258
263,1.2362407445907593,1.0991679430007935
264,1.1925089359283447,1.0662847757339478
265,1.1796479225158691,1.0659704208374023
266,1.1912736892700195,1.0773777961730957
267,1.166347622871399,1.047988772392273
268,1.1449096202850342,1.0283515453338623
269,1.1263339519500732,1.006733775138855
270,1.1231287717819214,1.0041519403457642
271,1.1006348133087158,0.9766578078269958
272,1.0773131847381592,0.9521006941795349
273,1.0147720575332642,0.9044299125671387
274,1.001923680305481,0.8926810622215271
275,0.9566994309425354,0.8808675408363342
276,0.9459569454193115,0.8707830309867859
277,0.9531388878822327,0.8821372985839844
278,0.9398103952407837,0.8738502264022827
279,0.9426296949386597,0.8748412132263184
280,0.9379131197929382,0.8719134330749512
281,0.96373450756073,0.8968732953071594
282,0.9648432731628418,0.8949421644210815
283,1.002598524093628,0.9328521490097046
284,1.0161144733428955,0.9444267749786377
285,1.0551222562789917,0.9797025322914124
286,1.0496156215667725,0.9686790704727173
287,1.078641414642334,0.991291880607605
288,1.086490511894226,0.9973111748695374
289,1.0768502950668335,0.9876110553741455
290,1.0598070621490479,0.9723861217498779
291,1.056915283203125,0.9679270386695862
292,1.0552119016647339,0.9700897336006165
293,1.0722652673721313,0.9741761088371277
294,1.0592941045761108,0.9569693207740784
295,1.0849719047546387,0.9720075726509094
296,1.0828529596328735,0.9649636149406433
297,1.071729302406311,0.9570683240890503
298,1.086272954940796,0.968870222568512
299,1.098656415939331,0.9772270321846008
300,1.0848922729492188,0.9619898200035095
301,1.0864452123641968,0.965596616268158
302,1.0933194160461426,0.9721965193748474
303,1.1011768579483032,0.9803138971328735
304,1.098732352256775,0.978600263595581
305,1.1158130168914795,0.9935281872749329
306,1.1210694313049316,1.0024900436401367
307,1.105523943901062,0.9802832007408142
308,1.1184312105178833,0.9831420183181763
309,1.1137505769729614,0.9779451489448547
310,1.1148582696914673,0.980164110660553
311,1.0864986181259155,0.9575315117835999
312,1.0816929340362549,0.9558174014091492
313,1.0821408033370972,0.9684051275253296
314,1.0857551097869873,0.971717894077301
315,1.1009836196899414,0.989326000213623
316,1.1234725713729858,1.0057049989700317
317,1.1247315406799316,1.0026211738586426
318,1.1487139463424683,1.022701621055603
319,1.1572529077529907,1.0366394519805908
320,1.1703513860702515,1.050436019897461
321,1.1911484003067017,1.0724331140518188
322,1.2162774801254272,1.0932550430297852
323,1.2430148124694824,1.1172001361846924
324,1.3109309673309326,1.1604831218719482
325,1.3484153747558594,1.1961203813552856
326,1.4044275283813477,1.2431151866912842
327,1.473624587059021,1.288142204284668
328,1.5389024019241333,1.3450660705566406
329,1.5892884731292725,1.396885633468628
330,1.631475567817688,1.4511913061141968
331,1.674615502357483,1.4984021186828613
332,1.7080934047698975,1.529752492904663
333,1.699316143989563,1.5350384712219238
334,1.6939544677734375,1.5365010499954224
335,1.7086158990859985,1.547054648399353
336,1.713472843170166,1.5424950122833252
337,1.6994534730911255,1.5215768814086914
338,1.716687798500061,1.518629550933838
339,1.7169716358184814,1.5130140781402588
340,1.76912260055542,1.5354831218719482
341,1.857881784439087,1.6050419807434082
342,2.0006351470947266,1.7266780138015747
343,2.201963424682617,1.89516019821167
344,2.4092612266540527,2.0782666206359863
345,2.6552934646606445,2.3091683387756348
346,2.8944785594940186,2.5406835079193115
347,3.148452043533325,2.8031928539276123
348,3.425605535507202,3.083885431289673
349,3.577842950820923,3.261824369430542
350,3.8182485103607178,3.533914089202881
351,3.927805185317993,3.646536350250244
352,4.000574588775635,3.728766441345215
353,4.121894836425781,3.8482117652893066
354,4.196856498718262,3.9260480403900146
355,4.260010242462158,3.994187116622925
356,4.339466094970703,4.079269886016846
357,4.421980857849121,4.143090724945068
358,4.582701206207275,4.246496677398682
359,4.793035984039307,4.36288595199585
360,4.956599235534668,4.466627597808838
361,5.09816837310791,4.593464374542236
362,5.269046783447266,4.7555832862854
363,5.445232391357422,4.931338787078857
364,5.602996826171875,5.103935718536377
365,5.669226169586182,5.216414928436279
366,5.738333225250244,5.335538387298584
367,5.8156561851501465,5.451800346374512
368,5.87901496887207,5.541409492492676
369,5.922747611999512,5.59963321685791
370,5.917860507965088,5.598639965057373
371,5.8646769523620605,5.54812479019165
372,5.796638011932373,5.493614673614502
373,5.768207550048828,5.452695846557617
374,5.8323163986206055,5.513769626617432
375,5.711953163146973,5.396702766418457
376,5.970526695251465,5.676190376281738
377,5.654662609100342,5.3312153816223145
378,6.233892440795898,5.910134315490723
379,5.651712417602539,5.274160861968994
